prod_cycle,base_id,color,start,end
195,998,0,35.027,126.527
195,999,2,57.796,113.796
195,1000,2,74.405,167.205
196,1001,0,7.708,62.408
196,1002,0,16.033,144.333
196,1003,0,30.55,195.65
196,1004,0,47.206,101.906
197,1005,1,18.292,72.992
197,1006,0,26.648,191.748
197,1007,1,45.724,100.424
197,1008,2,63.35,119.35
197,1009,0,73.41,128.11
197,1010,1,84.933,177.733
197,1011,1,100.166,154.866
198,1012,0,31.488,86.188
198,1013,0,71.232,125.932
198,1014,0,87.269,289.169
198,1015,0,110.081,164.781
198,1016,2,123.717,179.717
198,1017,1,143.56,198.26
198,1018,1,175.606,230.306
199,1019,2,16.682,72.682
199,1020,0,30.124,84.824
199,1021,0,51.268,289.968
199,1022,0,67.905,122.605
199,1023,0,76.83,241.93
199,1024,0,104.997,159.697
199,1025,2,116.667,172.667
199,1026,1,125.03,217.83
199,1027,0,140.389,195.089
200,1028,2,11.634,67.634
200,1029,0,32.68,87.38
200,1030,0,44.372,135.872
200,1031,2,67.528,123.528
200,1032,2,83.72,176.52
201,1033,2,13.994,69.994
201,1034,2,32.224,161.824
201,1035,2,53.092,109.092
201,1036,2,73.366,202.966
202,1037,1,0.356,55.056
202,1038,0,11.718,103.218
203,1039,2,1.845,57.845
203,1040,0,18.468,73.168
203,1041,2,31.333,87.333
203,1042,2,40.158,132.958
203,1043,0,63.23,117.93
204,1044,0,5.325,60.025
204,1045,1,15.109,71.109
204,1046,1,29.388,122.188
204,1047,0,50.166,104.866
204,1048,1,80.984,135.684
204,1049,0,109.333,164.033
205,1050,1,10.637,65.337
205,1051,1,31.439,87.439
205,1052,2,40.222,133.022
205,1053,1,57.544,112.244
205,1054,1,78.552,208.152
205,1055,2,88.082,217.682
205,1056,1,113.347,168.047
205,1057,1,121.721,250.021
206,1058,1,9.154,63.854
206,1059,1,32.007,88.007
206,1060,1,51.044,105.744
206,1061,0,60.833,225.933
206,1062,1,72.611,128.611
206,1063,1,80.745,172.245
206,1064,0,91.459,182.959
207,1065,1,18.51,73.21
207,1066,0,45.952,100.652
208,1067,0,4.069,58.769
209,1068,2,1.163,57.163
209,1069,2,21.027,113.827
209,1070,0,34.814,89.514
209,1071,0,48.259,250.159
209,1072,0,63.004,191.304
209,1073,0,81.302,209.602
209,1074,0,98.785,153.485
209,1075,0,125.655,180.355
210,1076,1,26.576,81.276
210,1077,1,52.29,106.99
210,1078,0,62.192,300.892
210,1079,1,82.795,137.495
210,1080,2,98.693,154.693
210,1081,1,130.392,185.092
210,1082,0,145.289,347.189
210,1083,0,171.661,226.361
210,1084,0,208.019,262.719
210,1085,1,220.078,276.078
211,1086,2,2.769,58.769
211,1087,0,15.141,69.841
211,1088,2,31.729,87.729
211,1089,1,47.076,101.776
212,1090,2,14.01,70.01
212,1091,1,32.437,87.137
212,1092,1,43.247,99.247
212,1093,0,52.94,144.44
212,1094,1,64.465,119.165
212,1095,2,74.751,130.751
212,1096,0,84.247,212.547
212,1097,1,94.345,187.145
212,1098,1,117.136,171.836
213,1099,2,3.334,59.334
214,1100,1,3.759,58.459
214,1101,1,33.995,88.695
214,1102,2,45.104,101.104
214,1103,1,61.843,116.543
214,1104,2,91.419,147.419
214,1105,2,120.81,176.81
214,1106,1,130.02,184.72
214,1107,1,150.591,206.591
214,1108,0,179.564,234.264
214,1109,1,196.879,252.879
215,1110,1,4.448,59.148
215,1111,2,37.697,93.697
215,1112,0,61.24,115.94
216,1113,1,7.356,62.056
216,1114,2,23.078,79.078
216,1115,0,53.741,108.441
216,1116,0,62.046,153.546
216,1117,2,73.17,129.17
217,1118,0,5.258,59.958
218,1119,0,30.565,85.265
218,1120,2,52.01,108.01
218,1121,1,65.238,119.938
218,1122,0,81.839,210.139
218,1123,1,103.572,158.272
218,1124,0,127.553,292.653
218,1125,2,141.861,197.861
218,1126,0,158.93,250.43
219,1127,0,1.425,56.125
219,1128,0,16.567,108.067
220,1129,2,11.596,67.596
220,1130,0,32.511,87.211
220,1131,2,57.562,113.562
220,1132,2,65.794,158.594
220,1133,2,75.254,204.854
221,1134,1,6.877,61.577
221,1135,1,37.143,91.843
221,1136,2,45.923,101.923
221,1137,0,64.53,119.23
221,1138,2,82.046,138.046
221,1139,0,92.7,147.4
221,1140,0,106.687,234.987
221,1141,0,119.797,174.497
222,1142,0,10.411,65.111
222,1143,0,25.107,190.207
222,1144,0,42.176,96.876
222,1145,0,55.978,147.478
223,1146,1,14.267,68.967
223,1147,2,25.036,81.036
223,1148,1,38.049,167.649
223,1149,1,54.399,109.099
223,1150,1,73.491,129.491
223,1151,1,91.87,146.57
223,1152,1,117.172,208.672
224,1153,1,10.124,64.824
225,1154,2,17.739,73.739
225,1155,2,39.292,279.292
225,1156,2,47.313,103.313
225,1157,0,62.358,117.058
225,1158,2,75.636,131.636
225,1159,2,97.024,226.624
225,1160,2,111.48,167.48
225,1161,0,135.052,189.752
225,1162,1,144.733,200.733
226,1163,0,11.722,66.422
226,1164,1,35.134,91.134
226,1165,0,61.459,116.159
226,1166,0,75.022,166.522
227,1167,2,3.97,59.97
227,1168,2,14.639,144.239
227,1169,2,46.305,102.305
227,1170,0,56.075,110.775
227,1171,0,68.111,159.611
228,1172,0,14.018,68.718
228,1173,2,23.719,79.719
228,1174,2,58.098,114.098
228,1175,2,81.592,174.392
228,1176,1,98.595,153.295
228,1177,1,120.924,212.424
229,1178,2,0.621,56.621
229,1179,1,10.415,65.115
229,1180,0,30.591,122.091
230,1181,1,9.539,64.239
230,1182,0,23.247,114.747
231,1183,2,4.003,60.003
232,1184,0,36.444,91.144
232,1185,2,45.452,101.452
232,1186,1,54.275,147.075
232,1187,0,78.296,132.996
232,1188,1,104.739,159.439
232,1189,0,113.609,205.109
232,1190,2,127.103,183.103
232,1191,0,153.894,245.394
233,1192,2,6.367,62.367
233,1193,1,18.149,72.849
233,1194,0,35.8,127.3
233,1195,2,53.94,109.94
233,1196,1,88.576,144.576
233,1197,2,105.579,198.379
233,1198,1,118.957,173.657
233,1199,0,130.798,259.098
233,1200,2,146.073,238.873
233,1201,0,158.382,213.082
234,1202,2,1.177,57.177
235,1203,0,1.379,56.079
235,1204,1,12.525,68.525
235,1205,0,24.828,153.128
235,1206,0,41.193,95.893
235,1207,2,57.602,113.602
235,1208,0,67.611,122.311
235,1209,2,77.115,169.915
235,1210,0,87.115,178.615
236,1211,1,28.307,83.007
236,1212,2,75.519,131.519
236,1213,1,97.919,152.619
236,1214,1,116.037,172.037
236,1215,2,139.702,232.502
237,1216,2,12.212,68.212
237,1217,0,28.723,83.423
237,1218,1,41.077,97.077
237,1219,2,66.019,195.619
237,1220,0,101.887,156.587
237,1221,1,117.699,210.499
237,1222,0,133.786,188.486
237,1223,0,148.338,276.638
237,1224,1,166.048,220.748
237,1225,1,181.033,237.033
238,1226,2,6.236,62.236
238,1227,2,31.812,87.812
238,1228,2,45.058,321.858
238,1229,2,71.304,127.304
238,1230,0,86.268,140.968
238,1231,1,102.232,158.232
238,1232,0,110.617,238.917
238,1233,0,121.432,176.132
238,1234,2,139.14,195.14
238,1235,2,150.793,280.393
239,1236,2,9.833,65.833
239,1237,0,22.668,77.368
239,1238,2,33.269,126.069
239,1239,0,44.713,136.213
239,1240,0,96.22,224.52
239,1241,0,107.798,162.498
239,1242,1,127.512,183.512
239,1243,1,143.753,236.553
239,1244,1,151.795,280.095
239,1245,0,173.378,264.878
240,1246,0,0.255,54.955
240,1247,0,13.827,105.327
240,1248,2,32.594,88.594
240,1249,2,41.146,133.946
241,1250,2,17.543,73.543
242,1251,1,13.462,68.162
242,1252,0,31.769,160.069
242,1253,1,41.446,96.146
242,1254,2,62.182,118.182
242,1255,2,94.238,150.238
242,1256,2,106.653,199.453
242,1257,2,116.56,246.16
243,1258,2,1.333,57.333
243,1259,1,12.419,67.119
244,1260,2,7.972,63.972
244,1261,2,26.998,193.398
244,1262,0,40.697,95.397
244,1263,2,50.063,106.063
244,1264,1,76.105,130.805
244,1265,2,89.131,145.131
244,1266,0,100.617,228.917
244,1267,0,112.985,167.685
245,1268,2,17.788,73.788
245,1269,0,42.305,97.005
245,1270,2,51.895,107.895
245,1271,0,77.83,132.53
245,1272,2,97.423,153.423
245,1273,2,127.005,183.005
245,1274,0,140.368,195.068
246,1275,2,18.784,74.784
246,1276,0,36.209,90.909
246,1277,2,54.015,110.015
246,1278,1,70.183,124.883
246,1279,1,81.331,137.331
246,1280,2,109.504,165.504
246,1281,1,123.588,178.288
246,1282,0,149.717,204.417
246,1283,1,166.201,222.201
246,1284,0,181.291,235.991
247,1285,2,13.254,69.254
247,1286,2,22.599,115.399
247,1287,1,36.224,90.924
247,1288,0,49.743,178.043
247,1289,1,64.278,155.778
247,1290,2,75.292,168.092
248,1291,0,8.34,63.04
248,1292,2,35.421,91.421
248,1293,0,46.563,101.263
248,1294,0,68.69,160.19
248,1295,2,86.856,142.856
248,1296,0,112.85,241.15
248,1297,0,131.142,185.842
249,1298,2,20.533,76.533
249,1299,1,38.55,93.25
249,1300,2,51.292,107.292
249,1301,0,64.166,118.866
249,1302,0,74.127,165.627
249,1303,1,87.531,143.531
249,1304,2,98.26,191.06
249,1305,1,111.052,202.552
250,1306,1,15.653,70.353
250,1307,2,36.691,92.691
250,1308,1,55.078,109.778
250,1309,2,64.762,120.762
250,1310,2,77.34,206.94
250,1311,2,88.435,254.835
250,1312,2,113.787,169.787
251,1313,1,4.33,59.03
251,1314,2,34.653,90.653
251,1315,2,44.825,137.625
251,1316,1,53.18,107.88
251,1317,0,74.619,166.119
251,1318,1,86.108,177.608
251,1319,1,102.061,193.561
251,1320,0,122.724,287.824
251,1321,1,142.926,235.726
251,1322,1,154.413,245.913
252,1323,2,14.265,70.265
252,1324,2,24.711,117.511
252,1325,2,34.623,164.223
253,1326,1,2.089,56.789
253,1327,2,14.601,70.601
253,1328,0,26.193,117.693
253,1329,2,43.258,99.258
253,1330,2,78.254,134.254
254,1331,2,0.189,56.189
254,1332,0,28.01,82.71
254,1333,0,39.02,130.52
255,1334,0,5.053,59.753
255,1335,0,13.149,141.449
255,1336,0,25.1,153.4
255,1337,2,44.664,100.664
255,1338,2,61.448,191.048
256,1339,1,3.4,58.1
256,1340,1,51.225,105.925
256,1341,1,63.808,119.808
256,1342,2,90.384,146.384
256,1343,2,103.006,232.606
256,1344,0,114.696,169.396
256,1345,0,126.031,254.331
256,1346,0,140.388,195.088
256,1347,2,151.926,244.726
257,1348,1,4.622,59.322
258,1349,2,9.535,65.535
258,1350,0,27.707,82.407
258,1351,0,58.003,112.703
258,1352,2,89.474,145.474
258,1353,2,103.523,196.323
258,1354,1,121.713,176.413
259,1355,1,9.709,64.409
259,1356,2,29.218,85.218
259,1357,2,42.414,135.214
259,1358,1,62.046,116.746
260,1359,1,13.64,68.34
261,1360,2,3.874,59.874
261,1361,1,18.133,72.833
261,1362,1,42.286,98.286
261,1363,0,56.174,110.874
262,1364,0,6.593,61.293
262,1365,1,16.987,72.987
262,1366,0,39.504,94.204
262,1367,1,57.262,113.262
263,1368,1,4.883,59.583
263,1369,0,26.81,118.31
264,1370,0,18.048,72.748
264,1371,1,39.015,95.015
265,1372,2,25.76,81.76
265,1373,2,39.638,169.238
265,1374,1,47.818,102.518
265,1375,0,57.026,222.126
265,1376,1,76.614,131.314
265,1377,0,84.955,176.455
265,1378,1,96.744,189.544
266,1379,2,1.451,57.451
266,1380,1,26.612,81.312
267,1381,0,4.913,59.613
267,1382,0,13.482,104.982
268,1383,0,0.648,55.348
268,1384,0,9.099,100.599
269,1385,2,19.98,75.98
269,1386,2,29.082,121.882
269,1387,1,43.668,98.368
269,1388,1,75.099,129.799
269,1389,2,97.578,153.578
269,1390,0,132.002,186.702
269,1391,1,148.479,204.479
269,1392,2,161.401,291.001
269,1393,2,183.664,239.664
269,1394,1,194.463,249.163
270,1395,0,11.013,65.713
270,1396,1,22.153,78.153
270,1397,1,42.058,96.758
270,1398,1,57.18,113.18
270,1399,0,71.974,126.674
270,1400,1,83.626,139.626
270,1401,1,101.341,156.041
270,1402,2,113.452,169.452
271,1403,2,0.434,56.434
271,1404,0,11.724,66.424
272,1405,2,5.537,61.537
272,1406,2,14.406,107.206
272,1407,1,25.868,80.568
272,1408,1,54.093,182.393
272,1409,2,77.051,133.051
272,1410,1,87.02,141.72
272,1411,2,101.223,230.823
272,1412,2,134.04,190.04
272,1413,2,149.89,279.49
273,1414,0,6.154,60.854
273,1415,0,20.283,258.983
273,1416,0,36.121,90.821
273,1417,0,63.008,117.708
273,1418,0,74.404,313.104
273,1419,0,91.334,146.034
273,1420,2,117.972,173.972
273,1421,0,129.375,184.075
273,1422,2,152.437,208.437
273,1423,0,167.136,221.836
274,1424,1,9.635,64.335
274,1425,0,18.791,220.691
274,1426,1,30.077,86.077
274,1427,1,54.681,109.381
274,1428,0,79.105,207.405
274,1429,0,89.712,144.412
274,1430,2,110.503,166.503
274,1431,0,136.506,264.806
275,1432,1,2.576,57.276
275,1433,2,23.614,79.614
275,1434,1,43.373,98.073
275,1435,2,56.923,112.923
275,1436,2,80.666,173.466
275,1437,0,99.242,153.942
276,1438,2,2.573,58.573
276,1439,1,22.511,77.211
276,1440,2,40.017,96.017
277,1441,0,6.487,61.187
277,1442,2,38.109,94.109
277,1443,1,65.935,120.635
277,1444,1,96.37,151.07
277,1445,0,105.698,197.198
277,1446,2,130.188,186.188
278,1447,1,1.387,56.087
278,1448,1,15.713,71.713
278,1449,0,45.165,99.865
278,1450,0,56.833,185.133
278,1451,0,83.15,137.85
279,1452,0,10.406,65.106
279,1453,1,19.583,75.583
279,1454,0,30.048,195.148
279,1455,0,58.772,113.472
279,1456,2,83.913,139.913
279,1457,0,95.896,150.596
279,1458,0,110.776,239.076
280,1459,0,6.055,60.755
280,1460,1,17.662,73.662
280,1461,0,42.843,97.543
280,1462,0,71.113,125.813
280,1463,0,83.361,248.461
280,1464,1,104.543,159.243
280,1465,1,138.02,192.72
280,1466,2,164.887,220.887
281,1467,2,16.002,72.002
281,1468,0,29.897,84.597
281,1469,1,56.122,110.822
281,1470,2,69.513,125.513
281,1471,1,86.108,140.808
281,1472,1,111.459,166.159
281,1473,2,133.243,189.243
281,1474,0,144.284,198.984
281,1475,1,159.054,215.054
282,1476,0,1.013,55.713
282,1477,0,11.931,250.631
282,1478,1,30.728,85.428
282,1479,0,40.539,132.039
282,1480,2,65.216,121.216
282,1481,0,82.248,210.548
282,1482,2,98.005,154.005
282,1483,1,107.524,162.224
282,1484,1,123.884,179.884
283,1485,2,7.41,63.41
283,1486,1,25.302,80.002
283,1487,2,45.925,101.925
283,1488,2,61.939,191.539
283,1489,1,73.71,128.41
283,1490,2,92.108,148.108
283,1491,1,100.566,155.266
283,1492,1,108.621,200.121
284,1493,2,8.041,64.041
284,1494,1,30.13,84.83
284,1495,2,45.258,101.258
285,1496,1,19.896,74.596
285,1497,0,34.11,162.41
285,1498,2,44.807,100.807
285,1499,1,54.799,109.499
285,1500,2,63.842,193.442
285,1501,0,73.939,202.239
285,1502,2,86.275,142.275
285,1503,2,103.649,233.249
285,1504,1,112.253,241.853
286,1505,0,22.281,76.981
286,1506,0,38.22,203.32
286,1507,0,63.654,118.354
286,1508,1,74.394,130.394
286,1509,1,100.092,154.792
287,1510,2,1.822,57.822
287,1511,2,21.787,151.387
287,1512,0,36.497,91.197
287,1513,1,51.569,107.569
288,1514,0,1.752,56.452
288,1515,1,13.672,69.672
288,1516,2,33.125,125.925
288,1517,1,52.751,107.451
288,1518,0,73.926,165.426
288,1519,2,96.555,152.555
288,1520,0,115.684,207.184
288,1521,0,131.03,259.33
289,1522,2,21.972,77.972
289,1523,0,37.966,92.666
289,1524,0,55.263,183.563
289,1525,1,68.8,123.5
289,1526,1,90.82,146.82
290,1527,0,7.22,61.92
290,1528,0,17.398,219.298
290,1529,1,32.999,87.699
290,1530,2,56.277,112.277
290,1531,1,75.045,129.745
290,1532,1,107.893,162.593
291,1533,0,7.074,61.774
292,1534,1,3.485,58.185
293,1535,1,4.194,58.894
293,1536,2,13.249,69.249
293,1537,1,22.791,114.291
293,1538,2,47.067,103.067
293,1539,2,58.073,187.673
293,1540,0,82.23,173.73
293,1541,1,90.701,145.401
293,1542,1,104.877,197.677
294,1543,0,22.547,77.247
294,1544,0,31.109,122.609
294,1545,0,40.453,168.753
295,1546,1,6.739,61.439
296,1547,2,4.904,60.904
297,1548,1,15.05,69.75
297,1549,1,31.871,87.871
297,1550,2,44.913,211.313
297,1551,2,53.125,256.325
297,1552,2,68.174,124.174
297,1553,2,80.101,172.901
298,1554,0,16.609,71.309
298,1555,2,28.415,84.415
298,1556,2,41.56,134.36
298,1557,2,50.234,179.834
298,1558,1,60.166,114.866
298,1559,0,77.385,205.685
298,1560,1,102.151,156.851
299,1561,0,1.31,56.01
299,1562,2,16.697,72.697
299,1563,2,27.12,119.92
299,1564,0,47.811,102.511
300,1565,0,8.394,63.094
300,1566,0,25.385,153.685
300,1567,2,36.21,92.21
300,1568,1,60.314,115.014
300,1569,1,71.663,127.663
300,1570,0,80.012,245.112
300,1571,2,95.621,188.421
300,1572,0,110.278,201.778
301,1573,1,11.409,66.109
301,1574,2,33.048,89.048
302,1575,0,5.833,60.533
302,1576,0,34.612,89.312
302,1577,0,54.606,256.506
302,1578,1,67.688,122.388
302,1579,0,98.987,153.687
302,1580,0,116.782,208.282
302,1581,1,126.748,181.448
303,1582,1,11.532,66.232
303,1583,1,19.737,75.737
303,1584,0,45.951,100.651
303,1585,2,60.533,116.533
303,1586,1,87.646,142.346
303,1587,2,97.139,153.139
303,1588,0,123.484,178.184
303,1589,0,138.01,266.31
303,1590,1,146.254,202.254
303,1591,1,159.468,214.168
304,1592,2,4.543,60.543
304,1593,2,18.95,111.75
304,1594,2,29.751,85.751
304,1595,0,57.541,149.041
304,1596,0,69.5,161.0
304,1597,1,80.113,172.913
305,1598,1,13.055,67.755
305,1599,2,21.12,77.12
305,1600,2,34.614,127.414
305,1601,0,47.765,102.465
305,1602,0,70.703,162.203
306,1603,1,4.812,59.512
306,1604,1,30.142,84.842
306,1605,0,40.277,205.377
306,1606,0,55.684,110.384
306,1607,2,69.001,125.001
306,1608,1,84.084,138.784
306,1609,2,110.019,166.019
306,1610,1,124.148,215.648
307,1611,1,6.266,60.966
307,1612,2,41.566,97.566
307,1613,1,59.585,114.285
307,1614,2,79.547,135.547
307,1615,1,113.077,167.777
307,1616,2,137.618,193.618
307,1617,2,156.279,285.879
307,1618,1,192.995,247.695
308,1619,1,0.919,55.619
308,1620,2,21.85,77.85
308,1621,0,30.059,121.559
308,1622,0,40.908,132.408
309,1623,0,1.386,56.086
310,1624,2,16.326,72.326
310,1625,0,29.376,84.076
310,1626,1,38.664,166.964
310,1627,1,51.635,107.635
310,1628,1,73.146,127.846
310,1629,1,81.301,137.301
311,1630,0,7.88,62.58
311,1631,2,28.04,84.04
311,1632,0,46.264,100.964
311,1633,0,58.654,186.954
311,1634,1,75.409,130.109
311,1635,1,94.096,150.096
312,1636,2,16.692,72.692
313,1637,1,18.367,73.067
313,1638,1,29.292,85.292
313,1639,2,43.201,136.001
313,1640,1,63.253,117.953
313,1641,0,76.69,168.19
314,1642,1,2.392,57.092
314,1643,0,21.412,223.312
314,1644,0,38.138,92.838
314,1645,0,50.432,178.732
314,1646,2,79.925,135.925
314,1647,0,97.318,262.418
314,1648,1,114.088,168.788
315,1649,1,2.268,56.968
315,1650,0,21.549,149.849
315,1651,2,35.721,91.721
315,1652,1,45.943,100.643
315,1653,0,63.887,228.987
315,1654,2,82.498,138.498
315,1655,1,107.494,200.294
315,1656,0,126.266,180.966
316,1657,1,20.29,74.99
316,1658,1,48.031,102.731
316,1659,2,71.218,127.218
316,1660,2,91.859,295.059
316,1661,2,106.254,162.254
316,1662,0,130.769,185.469
316,1663,2,151.143,207.143
316,1664,2,180.615,236.615
316,1665,0,229.987,284.687
317,1666,1,7.282,61.982
317,1667,0,22.495,113.995
317,1668,2,49.359,105.359
317,1669,1,78.38,134.38
317,1670,1,90.747,145.447
317,1671,0,109.03,200.53
317,1672,2,126.946,182.946
317,1673,0,146.798,275.098
317,1674,0,158.875,287.175
317,1675,2,177.699,233.699
318,1676,1,26.15,80.85
318,1677,2,37.775,93.775
319,1678,0,3.054,57.754
319,1679,1,14.902,70.902
319,1680,0,24.314,115.814
319,1681,0,63.348,228.448
319,1682,1,74.277,130.277
319,1683,0,97.595,152.295
319,1684,0,113.605,278.705
319,1685,0,136.149,190.849
320,1686,2,6.363,62.363
320,1687,0,18.189,72.889
320,1688,1,36.272,92.272
321,1689,1,14.243,68.943
321,1690,0,35.51,163.81
321,1691,1,52.858,107.558
321,1692,2,70.234,126.234
321,1693,1,82.146,136.846
321,1694,0,100.66,192.16
321,1695,1,116.331,172.331
322,1696,0,7.479,62.179
322,1697,1,30.969,86.969
322,1698,2,67.379,123.379
322,1699,1,76.478,131.178
322,1700,2,86.724,179.524
323,1701,1,0.406,55.106
323,1702,2,15.582,71.582
323,1703,0,35.227,89.927
323,1704,2,50.876,106.876
323,1705,2,67.65,197.25
323,1706,1,79.087,133.787
323,1707,2,98.591,154.591
323,1708,1,111.005,165.705
323,1709,0,124.8,253.1
323,1710,0,144.707,236.207
324,1711,2,1.529,57.529
325,1712,2,7.529,63.529
325,1713,1,19.19,73.89
325,1714,2,56.423,112.423
325,1715,2,65.727,268.927
325,1716,0,80.768,135.468
325,1717,1,89.927,145.927
325,1718,1,100.711,229.011
325,1719,0,115.005,169.705
325,1720,2,123.825,179.825
326,1721,0,11.354,66.054
326,1722,0,37.013,91.713
326,1723,1,64.045,118.745
327,1724,1,4.038,58.738
327,1725,0,24.46,189.56
327,1726,2,35.445,91.445
327,1727,1,49.531,104.231
327,1728,2,57.59,150.39
327,1729,1,66.624,122.624
327,1730,2,88.303,181.103
327,1731,2,117.452,210.252
328,1732,1,0.155,54.855
328,1733,2,13.077,69.077
328,1734,1,30.567,85.267
328,1735,1,43.715,99.715
328,1736,1,62.226,116.926
328,1737,0,80.344,171.844
328,1738,2,98.82,154.82
329,1739,1,5.635,60.335
329,1740,1,23.451,79.451
329,1741,2,45.184,137.984
329,1742,0,72.652,127.352
329,1743,1,89.62,181.12
329,1744,0,99.071,153.771
330,1745,1,8.199,62.899
331,1746,1,1.922,56.622
331,1747,2,15.269,71.269
331,1748,1,36.774,91.474
331,1749,1,65.818,120.518
331,1750,1,90.678,146.678
331,1751,2,111.697,204.497
331,1752,0,121.612,176.312
331,1753,0,132.638,224.138
332,1754,1,1.081,55.781
332,1755,1,9.623,65.623
333,1756,1,16.102,70.802
333,1757,0,36.167,127.667
333,1758,2,56.977,112.977
333,1759,2,85.947,141.947
